timestamp_precise,plate_number,vehicle_type,cross_count,reverse_count
2024-04-29 15:28:45.063,บน4387,suv,2,0
2024-04-29 15:29:58.802,บน4387,suv,0,0
2024-04-29 15:30:37.634,บน4387,bus,0,0
2024-04-29 15:31:52.614,บน4387,motorbike,0,0
2024-04-29 15:33:07.633,บน4387,bus,0,0
2024-04-29 15:34:22.612,บน4387,truck,0,0
2024-04-29 15:35:01.000,บน4387,truck,0,0
2024-04-29 15:40:01.000,บน4387,bus,0,0
2024-04-29 15:41:15.104,บน4387,bus,0,0
2024-04-29 15:42:30.124,บน4387,truck,0,0
2024-04-29 15:43:45.103,บน4387,truck,0,0
2024-04-29 15:44:58.842,บน4387,bus,0,0
2024-04-29 15:45:37.634,บน4387,suv,0,0
2024-04-29 15:46:52.613,บน4387,bus,0,0
2024-04-29 15:48:07.592,บน4387,bus,0,0
2024-04-29 15:49:22.573,บน4387,truck,0,0
2024-04-29 15:50:01.000,บน4387,bus,0,0
2024-04-29 15:55:37.634,บน4387,motorbike,0,0
2024-04-29 15:56:52.614,บน4387,suv,0,0
2024-04-29 15:58:07.593,บน4387,bus,0,0
2024-04-29 15:59:22.572,บน4387,bus,0,0
2024-04-29 16:00:37.635,บน4387,suv,0,0
2024-04-29 16:01:52.614,บน4387,motorbike,0,0
2024-04-29 16:03:07.593,บน4387,motorbike,0,0
2024-04-29 16:04:22.572,บน4387,motorbike,0,0
2024-04-29 16:05:01.000,บน4387,suv,0,0
2024-04-29 16:10:37.635,บน4387,motorbike,0,0
2024-04-29 16:11:52.614,บน4387,truck,0,0
2024-04-29 16:13:07.513,บน4387,bus,0,0
2024-04-29 16:14:22.493,บน4387,motorbike,0,0
2024-04-29 16:15:01.000,บน4387,bus,0,0
2024-04-29 16:16:15.104,บน4387,bus,0,0
2024-04-29 16:17:30.083,บน4387,bus,0,0
2024-04-29 16:18:45.062,บน4387,truck,0,0
2024-04-29 16:19:59.282,บน4387,suv,0,0
2024-04-29 16:25:01.000,บน4387,bus,0,0
2024-04-29 16:26:15.105,บน4387,motorbike,0,0
2024-04-29 16:27:30.124,บน4387,motorbike,0,0
2024-04-29 16:27:30.124,2331กว,motorbike,0,0
2024-04-29 16:28:45.103,บน4387,motorbike,0,0
2024-04-29 16:29:58.324,บน4387,motorbike,0,0
2024-04-29 16:30:37.634,บน4387,motorbike,0,0
2024-04-29 16:31:52.573,บน4387,motorbike,0,0
2024-04-29 16:33:07.633,บน4387,suv,0,0
2024-04-29 16:34:22.612,บน4387,suv,0,0
2024-04-29 16:35:01.000,บน4387,suv,0,0
2024-04-29 16:40:37.635,บน4387,motorbike,0,0
2024-04-29 16:41:52.574,บน4387,bus,0,0
2024-04-29 16:43:07.553,บน4387,truck,0,0
2024-04-29 16:44:22.532,บน4387,motorbike,0,0
2024-04-29 16:45:01.000,บน4387,motorbike,0,0
2024-04-29 16:46:15.186,บน4387,motorbike,0,0
2024-04-29 16:47:30.164,บน4387,other,0,0
2024-04-29 16:48:45.143,บน4387,motorbike,0,0
2024-04-29 02:08:45.063,ขษ4425,pickup,2,2
2024-04-29 02:49:58.203,ทฬ709,pickup,3,3
2024-04-29 03:50:00.682,1นก5598,pickup,4,0
2024-04-29 03:50:37.637,1นก5798,other,18,3
2024-04-29 03:51:52.615,1นง5298,pickup,4,0
2024-04-29 03:55:01.000,ทห1490,pickup,0,0
2024-04-29 04:09:58.683,ฮง6191,other,0,0
2024-04-29 04:10:37.635,ฮง6191,pickup,0,0
2024-04-29 05:40:37.635,321110,pickup,0,2
2024-04-29 05:43:07.593,ฮภ7006,pickup,0,0
2024-04-29 05:45:01.000,ฮภ7006,pickup,0,0
2024-04-29 05:46:15.104,ฮภ7006,pickup,0,0
2024-04-29 05:48:45.063,ก555,pickup,9,2
2024-04-29 06:04:58.683,35427,pickup,8,0
2024-04-29 06:18:45.063,สก2765,tuktuk,0,0
2024-04-29 06:41:52.614,ฮฐ4581,pickup,0,0
2024-04-29 06:43:07.593,ก5234,bus,3,3
2024-04-29 07:50:01.000,320434,bus,2,0
2024-04-29 07:51:52.614,345363,other,0,2
2024-04-29 08:12:30.044,345221,pickup,0,0
2024-04-29 08:13:45.025,345251,pickup,4,0
2024-04-29 08:14:58.163,340251,pickup,0,6
2024-04-29 08:18:07.553,ก1577,pickup,0,2
2024-04-29 09:25:01.000,3กส2212,suv,0,0
2024-04-29 09:35:01.000,319438,truck,9,7
2024-04-29 09:36:15.105,319438,truck,0,0
2024-04-29 09:43:07.593,1นจ6479,pickup,8,0
2024-04-29 09:44:22.573,1นจ6479,pickup,2,0
2024-04-29 09:45:02.000,1นจ6479,pickup,0,8
2024-04-29 10:13:07.592,สว710,tuktuk,0,0
2024-04-29 10:17:30.084,สก570,tuktuk,0,3
2024-04-29 10:24:22.411,สก2879,tuktuk,5,0
2024-04-29 10:25:01.000,สก2879,tuktuk,0,0
2024-04-29 10:30:01.000,สช891,tuktuk,3,6
2024-04-29 10:41:52.454,สก3503,tuktuk,4,8
2024-04-29 10:43:45.023,สก3503,tuktuk,4,5
2024-04-29 10:48:07.673,7กม6762,pickup,6,0
2024-04-29 10:49:22.653,7กม6762,pickup,0,4
2024-04-29 10:50:01.000,7กม6762,pickup,0,0
2024-04-29 11:14:58.762,สก2879,tuktuk,3,4
2024-04-29 11:48:45.063,สก771,tuktuk,0,0
2024-04-29 11:49:58.282,สก771,tuktuk,0,0
2024-04-29 11:50:37.635,สก771,tuktuk,0,3
2024-04-29 11:51:52.614,สก771,tuktuk,0,0
2024-04-29 11:52:30.083,339050,bus,0,0
2024-04-29 12:17:30.084,320790,other,0,0
2024-04-29 12:18:45.063,320790,sedan,0,0
2024-04-29 12:21:52.614,344341,bus,0,0
2024-04-29 12:28:45.063,สก2879,tuktuk,4,0
2024-04-29 12:29:59.162,สก2879,tuktuk,2,4
2024-04-29 12:33:46.062,สก2879,tuktuk,0,0
2024-04-29 12:34:59.804,สก2879,tuktuk,0,0
2024-04-29 12:35:37.634,สก2879,tuktuk,2,4
2024-04-29 13:03:45.143,สง622,motorbike,4,3
2024-04-29 13:10:37.635,สก547,tuktuk,0,0
2024-04-29 13:13:45.063,กก547,tuktuk,2,0
2024-04-29 13:14:58.163,สก547,tuktuk,4,0
2024-04-29 13:15:37.635,สก547,tuktuk,0,0
2024-04-29 13:33:45.022,7755,bus,0,0
2024-04-29 13:58:07.593,สก5634,tuktuk,0,2
2024-04-29 14:11:52.614,ฆข2251,sedan,3,2
2024-04-29 14:13:07.594,ฆช2251,sedan,0,0
2024-04-29 14:14:58.163,3ฐ8035,taxi,0,2
2024-04-29 14:30:37.635,กก3559,van,3,0
2024-04-29 14:34:22.573,สก4339,tuktuk,0,0
2024-04-29 14:34:58.283,37400,tuktuk,0,0
2024-04-29 14:36:15.105,สก4339,tuktuk,0,0
2024-04-29 14:55:37.635,344955,other,0,0
2024-04-29 14:56:52.614,344953,other,0,0
2024-04-29 14:58:07.593,344953,other,0,0
2024-04-29 14:59:22.572,344953,motorbike,0,0
2024-04-29 15:01:15.104,344953,other,0,0
2024-04-29 15:02:30.083,344553,other,0,0
2024-04-29 15:41:52.654,2ขล4528,pickup,0,0
2024-04-29 15:43:07.473,2ขล4528,pickup,0,0
2024-04-29 15:44:22.452,2ขล4528,pickup,0,0
2024-04-29 15:45:01.000,2ขล4528,pickup,0,0
2024-04-29 15:46:15.104,2ขล4528,pickup,0,0
2024-04-29 15:47:30.083,2ขล4528,pickup,0,0
2024-04-29 15:48:45.062,2ขล4528,pickup,0,0
2024-04-29 15:49:58.682,2ขล4528,pickup,0,0
2024-04-29 15:55:02.000,4528,suv,0,0
2024-04-29 15:56:16.104,2ขล4528,suv,0,0
2024-04-29 15:57:31.083,2ขล4528,suv,0,0
2024-04-29 02:06:15.104,ชขก9770,truck,0,0
2024-04-29 02:07:30.083,5ขก9770,truck,0,0
2024-04-29 02:08:45.062,5ขก9770,bus,2,0
2024-04-29 03:28:07.593,ทห1490,bus,3,0
2024-04-29 03:29:22.572,ทห1490,truck,0,3
2024-04-29 03:30:01.000,ทห1490,sedan,0,0
2024-04-29 03:31:15.103,ทห1490,truck,0,0
2024-04-29 03:32:30.082,ทห1490,truck,0,0
2024-04-29 03:33:45.061,ทห1490,truck,0,0
2024-04-29 03:40:01.000,ทห1490,truck,0,0
2024-04-29 03:41:15.103,ทห1490,truck,0,0
2024-04-29 03:42:30.082,ทห1490,truck,0,0
2024-04-29 03:43:45.221,ทห1490,truck,0,0
2024-04-29 03:44:58.200,ทห1490,truck,2,4
2024-04-29 03:45:38.634,ทห1490,truck,0,0
2024-04-29 03:46:53.413,ทห1490,truck,0,0
2024-04-29 03:48:08.392,ทห1490,truck,10,4
2024-04-29 03:49:23.371,ทห1490,truck,2,0
2024-04-29 03:54:58.282,1ก7168,taxi,0,0
2024-04-29 04:26:15.105,8กฐ6370,pickup,3,3
2024-04-29 04:27:30.083,8กฐ6370,pickup,0,0
2024-04-29 04:28:45.062,8กฐ6370,pickup,0,0
2024-04-29 04:29:58.681,8กฐ6370,pickup,0,0
2024-04-29 04:30:37.635,8กฐ6370,pickup,0,0
2024-04-29 04:31:52.614,8กฐ6370,pickup,0,3
2024-04-29 04:33:07.593,8กฐ6370,pickup,0,0
2024-04-29 04:34:22.572,8กฐ6370,pickup,0,0
2024-04-29 04:35:01.000,8กฐ6370,pickup,0,5
2024-04-29 04:36:15.104,8กฐ6370,pickup,3,0
2024-04-29 04:37:30.083,8กฐ6370,pickup,0,0
2024-04-29 04:38:45.062,8กฐ6370,pickup,0,0
2024-04-29 04:39:59.801,8กฐ8370,pickup,0,0
2024-04-29 04:40:37.635,8กฐ6370,pickup,0,0
2024-04-29 04:41:52.615,8กฐ6370,pickup,0,0
2024-04-29 04:43:07.593,8กฐ6370,pickup,0,0
2024-04-29 04:44:22.572,8กฐ6370,pickup,0,0
2024-04-29 04:45:01.000,8กฐ6370,pickup,0,0
2024-04-29 04:46:15.104,8กฐ6370,pickup,0,0
2024-04-29 04:47:30.083,8กฐ6370,pickup,0,2
2024-04-29 04:48:45.064,8กฐ6370,pickup,0,0
2024-04-29 04:50:37.635,8กฐ6370,pickup,0,0
2024-04-29 04:51:52.613,8กฐ6370,pickup,0,0
2024-04-29 04:53:07.592,8กฐ6370,pickup,2,0
2024-04-29 04:54:22.571,8กฐ6370,pickup,0,0
2024-04-29 04:55:01.000,8กฐ6370,pickup,0,0
2024-04-29 04:56:15.105,8กฐ6370,pickup,2,0
2024-04-29 04:57:30.084,8กฐ6370,pickup,2,2
2024-04-29 04:58:45.064,8กฐ6370,pickup,0,0
2024-04-29 04:59:59.761,8กฐ6370,pickup,0,0
2024-04-29 05:00:37.635,8กฐ6370,pickup,0,5
2024-04-29 05:01:52.614,8กฐ6370,pickup,0,0
2024-04-29 05:03:07.593,8กฐ6370,pickup,0,0
2024-04-29 11:59:59.201,สก3536,tuktuk,4,0
2024-04-29 14:11:52.574,ฆช2251,van,3,4
2024-04-29 14:13:07.553,ฆข2251,hatchback,0,0
2024-04-29 14:55:37.634,324003,pickup,0,2
2024-04-29 14:56:52.614,324000,pickup,0,0
2024-04-29 14:58:07.592,40000,pickup,0,0
2024-04-29 14:59:22.571,24003,pickup,0,0
2024-04-29 15:00:37.634,324053,pickup,0,0
2024-04-29 15:01:52.612,347003,pickup,0,4
