timestamp,plate_number,vehicle_type,cross_count,reverse_count
2024-04-28 10:10:01,ฮธ7448,truck,0,0
2024-04-28 10:30:01,สก1157,bus,6,0
2024-04-28 11:10:01,304272,sedan,0,0
2024-04-28 11:10:01,304272,other,0,0
2024-04-28 11:15:01,330189,motorbike,0,0
2024-04-28 11:15:01,330189,motorbike,0,0
2024-04-28 11:15:01,337879,truck,0,0
2024-04-28 11:20:01,ฮน9032,truck,0,0
2024-04-28 11:25:01,ฮน9032,pickup,0,0
2024-04-28 11:25:01,ฮพ3819,pickup,0,0
2024-04-28 11:25:01,ฮพ3819,pickup,0,0
2024-04-28 11:25:01,ฮพ3819,pickup,0,0
2024-04-28 11:30:01,ฮพ3819,pickup,0,0
2024-04-28 11:30:01,ฮพ3819,pickup,0,0
2024-04-28 11:30:01,ฮพ3819,pickup,0,0
2024-04-28 11:50:01,กบ2245,pickup,0,0
2024-04-28 11:55:02,ฆย46,van,0,0
2024-04-28 11:55:02,ขย460,truck,0,0
2024-04-28 11:55:02,ฆก2460,bus,0,0
2024-04-28 11:55:02,ฆย460,bus,0,0
2024-04-28 12:00:01,ฆ42,pickup,0,0
2024-04-28 12:25:02,338858,motorbike,0,0
2024-04-28 13:15:01,ฮธ7437,sedan,4,2
2024-04-28 13:45:01,3กถ4037,truck,3,0
2024-04-28 13:55:01,74875,sedan,2,0
2024-04-28 14:00:01,74819,sedan,0,0
2024-04-28 14:00:01,16384,pickup,4,5
2024-04-28 14:10:01,16227,pickup,0,0
2024-04-28 14:25:01,ทฬ2405,bus,0,0
2024-04-28 14:25:01,ทฬ2438,bus,0,0
2024-04-28 14:25:01,1ฬ205,bus,0,2
2024-04-28 14:55:01,ม5268,taxi,0,0
2024-04-28 14:55:01,ก9779,bus,0,0
2024-04-28 14:55:01,ท6446,bus,0,0
2024-04-28 15:05:01,18400,bus,0,0
2024-04-28 15:05:01,ฮ6000,suv,0,5
2024-04-28 15:10:01,บน3364,other,0,0
2024-04-28 15:10:01,บน3364,pickup,0,0
2024-04-28 15:15:01,บน3364,bus,0,2
2024-04-28 15:15:01,บน3364,pickup,0,0
2024-04-28 15:15:01,บน3364,pickup,0,0
2024-04-28 15:15:01,บน3364,pickup,0,0
2024-04-28 15:15:01,บน3364,bus,0,0
2024-04-28 15:25:01,บน3364,bus,0,0
2024-04-28 15:25:01,บน3364,truck,0,0
2024-04-28 15:25:01,บน3364,truck,0,0
2024-04-28 15:25:01,บน3364,truck,0,0
2024-04-28 15:25:01,บน3364,truck,0,0
2024-04-28 15:30:01,บน3364,van,0,0
2024-04-28 15:30:01,บน3364,truck,0,0
2024-04-28 15:30:01,บน3364,bus,0,0
2024-04-28 15:30:01,บน3364,truck,0,0
2024-04-28 15:45:01,บน3364,truck,0,0
2024-04-28 15:45:01,บน3364,truck,0,0
2024-04-28 15:45:01,บน3364,truck,0,0
2024-04-28 15:45:01,บน3364,truck,0,0
2024-04-28 15:45:01,บน3364,truck,0,0
2024-04-28 15:50:01,บน3364,truck,0,0
2024-04-28 15:50:01,บน3364,bus,0,0
2024-04-28 15:50:01,บน3364,truck,0,0
2024-04-28 15:50:01,บน3364,truck,0,0
2024-04-28 15:55:01,บน3364,bus,0,0
2024-04-28 15:55:01,บน3364,bus,0,0
2024-04-28 15:55:01,บน3364,truck,0,0
2024-04-28 15:55:01,บน3364,truck,0,0
2024-04-28 15:55:01,บน3364,van,0,0
2024-04-28 16:10:01,บน3364,van,0,0
2024-04-28 16:10:01,บน3364,truck,0,0
2024-04-28 16:10:01,บน3364,truck,0,0
2024-04-28 16:10:01,บน3364,truck,0,0
2024-04-28 16:15:01,บน3364,bus,0,0
2024-04-28 16:15:01,บน3364,truck,0,0
2024-04-28 16:15:01,บน3364,truck,0,0
2024-04-28 16:15:01,บน3364,truck,0,0
2024-04-28 16:20:01,บน3364,bus,0,0
2024-04-28 16:20:01,บน3364,truck,0,0
2024-04-28 16:20:01,บน3364,bus,0,0
2024-04-28 16:20:01,บน3364,pickup,0,0
2024-04-28 16:20:01,บน3364,bus,0,0
2024-04-28 16:25:01,บน3364,bus,0,0
2024-04-28 16:25:01,บน3364,bus,0,0
2024-04-28 16:25:01,บน3364,bus,0,0
2024-04-28 16:25:01,บน3364,bus,0,0
2024-04-28 16:35:01,บน3364,truck,0,0
2024-04-28 16:35:01,บน3364,truck,0,0
2024-04-28 16:35:01,บน3364,truck,0,0
2024-04-28 16:35:01,บน3364,truck,0,0
