timestamp,plate_number,vehicle_type,cross_count,reverse_count
2024-04-29 09:25:01,3กส2212,pickup,0,0
2024-04-29 09:40:01,,van,4,0
2024-04-29 09:40:01,344321,pickup,0,0
2024-04-29 09:40:01,,van,0,3
2024-04-29 09:40:01,344341,bus,0,0
2024-04-29 09:40:01,,van,8,0
2024-04-29 09:40:01,344341,truck,0,0
2024-04-29 09:45:02,,van,0,2
2024-04-29 09:45:02,,van,0,2
2024-04-29 09:45:02,,van,0,0
2024-04-29 09:55:01,,van,0,0
2024-04-29 10:05:01,สก2357,tuktuk,0,0
2024-04-29 10:10:01,341520,bus,0,0
2024-04-29 10:15:01,341520,van,5,3
2024-04-29 10:15:01,341520,bus,0,0
2024-04-29 10:15:01,,other,2,3
2024-04-29 10:20:01,,other,19,10
2024-04-29 10:20:01,,bus,12,3
2024-04-29 10:20:01,,other,0,6
2024-04-29 10:20:01,,bus,7,2
2024-04-29 10:20:01,6บ5118,bus,14,4
2024-04-29 10:20:01,,bus,3,7
2024-04-29 10:30:01,,truck,0,3
2024-04-29 10:30:01,,truck,2,11
2024-04-29 10:35:01,,truck,0,0
2024-04-29 10:45:01,,truck,7,3
2024-04-29 10:45:01,,pickup,0,0
2024-04-29 10:45:01,239528,hatchback,0,0
2024-04-29 10:50:01,,pickup,3,0
2024-04-29 10:50:01,,suv,0,0
2024-04-29 10:50:01,1มจ5475,van,0,0
2024-04-29 10:50:01,,sedan,0,0
2024-04-29 10:50:01,,other,0,0
2024-04-29 10:50:01,,motorbike,0,0
2024-04-29 10:55:02,,other,0,0
2024-04-29 10:55:02,สก6839,tuktuk,3,3
2024-04-29 10:55:02,,sedan,0,0
2024-04-29 10:55:02,,motorbike,2,0
2024-04-29 10:55:02,,bus,0,0
2024-04-29 11:00:01,,other,0,0
2024-04-29 11:00:01,,motorbike,0,0
2024-04-29 11:00:01,,sedan,4,0
2024-04-29 11:00:01,,sedan,0,0
2024-04-29 11:05:01,,motorbike,3,3
2024-04-29 11:10:01,,other,0,0
2024-04-29 11:10:01,,truck,0,0
2024-04-29 11:10:01,,bus,3,0
2024-04-29 11:10:01,,sedan,0,0
2024-04-29 11:10:01,,motorbike,0,0
2024-04-29 11:10:01,,other,0,0
2024-04-29 11:15:01,,other,0,0
2024-04-29 11:15:01,,motorbike,0,0
2024-04-29 11:15:01,,motorbike,2,5
2024-04-29 11:20:01,,motorbike,0,0
2024-04-29 11:20:01,,hatchback,5,0
2024-04-29 11:25:01,9กผ4057,hatchback,4,0
